user,revenue,units,ls_date,tsls,rating,ttp,total_sessions,completed,completed_post,win_rate,tries,device,tbs,tsad
771,0,0,20150527,1305,0,10227,20,0.444444444444,0.444444444444,0.344827586207,58.0,iphone,2051.73684211,39734
5133,0,0,0,0,0,0,1,0.222222222222,0.222222222222,0.666666666667,3.0,iphone,0,222327
4016,0,0,20150527,14460,0,1905,1,0.4,0.4,0.8125,16.0,ipod,0,16366
1661,0,0,20150527,55139,0,1967,4,0.4,0.777777777778,0.681818181818,22.0,iphone,7604.33333333,77968
5822,0,0,20150526,107456,-1,133,1,0.133333333333,0.133333333333,1.0,1.0,ipad,0,107590
7566,0,0,20150527,63706,-1,122,2,0.133333333333,0.133333333333,0,0,ipad,1548.0,63829
9295,0,0,20150525,178527,0,512,2,0.222222222222,0.222222222222,1.0,3.0,iphone,41118.0,220055
8154,0,0,20150527,73484,0,6253,7,0.444444444444,0.444444444444,0.276595744681,47.0,ipad,15499.3333333,117279
9595,0,0,20150525,212042,0,1400,3,0.444444444444,0.444444444444,0.684210526316,19.0,iphone,761.0,213498
7550,0,0,20150527,22608,0,4049,2,0.444444444444,0.777777777778,0.535714285714,28.0,ipod,3282.0,29436
5178,0,0,20150526,122149,0,1524,3,0.222222222222,0.222222222222,0.75,4.0,iphone,1551.0,124772
1539,0,0,20150527,39571,-1,334,2,0.155555555556,0.222222222222,0.333333333333,3.0,iphone,44041.0,83810
5311,0,0,20150527,77915,0,13093,9,0.888888888889,1.0,0.551020408163,49.0,ipad,21777.0,252458
9892,0,0,20150527,30775,0,2391,6,0.177777777778,0.177777777778,0.157894736842,19.0,iphone,3275.4,47653
835,0,0,20150527,33117,0,3712,3,0.444444444444,0.688888888889,0.684210526316,19.0,iphone,67489.5,170920
5911,0,0,20150527,15915,0,26680,24,0.888888888889,0.888888888889,0.271844660194,103.0,iphone,6222.34782609,160098
4913,0,0,20150527,67461,0,3708,2,0.4,0.4,0.5,24.0,iphone,126541.0,194793
3736,0,0,20150526,92283,1,2133,5,0.222222222222,0.222222222222,0.75,4.0,iphone,21054.0,176752
2427,0,0,20150527,5982,1,7205,5,0.333333333333,0.333333333333,1.0,6.0,iphone,53196.25,213240
1565,0,0,20150527,71426,1,3650,13,0.444444444444,0.488888888889,0.529411764706,17.0,iphone,11777.25,213122
7708,0,0,20150525,173768,0,1647,3,0.266666666667,0.311111111111,0.833333333333,6.0,iphone,6151.0,187423
8589,0,0,0,0,0,0,1,0.4,0.4,0.882352941176,17.0,ipod,0,93908
1641,0,0,20150526,133760,-1,583,6,0.177777777778,0.177777777778,0.4,5.0,ipad,7577.2,171749
1043,0,0,0,0,-1,0,1,0,0,0,0,iphone,0,229372
8578,0,0,20150527,9137,0,1976,6,0.333333333333,0.333333333333,0.583333333333,12.0,iphone,13833.0,78957
6762,0,0,0,0,0,0,1,0.177777777778,0.177777777778,1.0,3.0,iphone,0,213728
9320,0,0,0,0,-1,0,1,0.133333333333,0.133333333333,1.0,1.0,ipad,0,94091
5329,0,0,0,0,-1,0,1,0.133333333333,0.133333333333,1.0,1.0,iphone,0,7476
4938,0,0,20150525,194225,0,1270,6,0.222222222222,0.222222222222,0.272727272727,11.0,iphone,6968.6,228908
8027,0,0,20150527,44210,0,1886,4,0.444444444444,0.444444444444,0.882352941176,17.0,iphone,54126.3333333,206553
6887,0,0,0,0,1,0,1,0.266666666667,0.266666666667,0.5,10.0,iphone,0,202211
239,0,0,20150526,149440,0,5780,10,0.444444444444,0.444444444444,0.366666666667,30.0,iphone,14048.3333333,229810
2474,0,0,20150527,6891,0,515,1,0.2,0.355555555556,1.0,4.0,ipad,0,7407
4799,0,0,0,0,-1,0,1,0.133333333333,0.133333333333,1.0,1.0,iphone,0,184481
179,0,0,20150527,32132,0,6457,11,0.555555555556,0.666666666667,0.439024390244,41.0,iphone,10331.2,137206
6918,0,0,0,0,0,0,1,0.288888888889,0.288888888889,1.0,7.0,iphone,0,12908
9118,0,0,0,0,-1,0,1,0.155555555556,0.155555555556,0.5,2.0,iphone,0,39044
4073,0,0,0,0,0,0,1,0.266666666667,0.266666666667,0.375,8.0,iphone,0,82599
1173,0,0,20150527,79461,-1,516,3,0.133333333333,0.133333333333,0.5,4.0,iphone,59345.5,198473
2159,0,0,0,0,0,0,1,0.222222222222,0.222222222222,1.0,3.0,ipad,0,94653
9007,0,0,20150525,190421,0,414,2,0.155555555556,0.155555555556,0.285714285714,7.0,iphone,12309.0,190836
7938,0,0,20150527,82200,0,20,2,0.155555555556,0.155555555556,0.5,4.0,ipad,1009.0,82221
4314,0,0,20150527,48439,-1,604,2,0.177777777778,0.222222222222,0.25,8.0,ipad,93738.0,142781
5000,0,0,0,0,-1,0,1,0.133333333333,0.133333333333,1.0,1.0,iphone,0,107709
2320,0,0,20150527,84976,0,10801,9,0.555555555556,0.666666666667,0.352941176471,51.0,ipad,13231.75,191840
3675,0,0,20150527,16204,0,6361,8,0.666666666667,0.711111111111,0.538461538462,39.0,iphone,18431.5714286,148123
323,0,0,20150526,165850,0,869,3,0.222222222222,0.222222222222,0.75,4.0,ipad,39595.0,171655
1136,0,0,20150527,48030,0,2065,6,0.4,0.4,0.809523809524,21.0,iphone,21024.6,153313
4839,0,0,20150527,64070,0,1680,4,0.222222222222,0.222222222222,0.545454545455,11.0,ipad,22571.0,131917
836,0,0,0,0,-1,0,1,0.155555555556,0.155555555556,1.0,2.0,ipad,0,99539
434,0,0,20150527,78270,0,2370,5,0.222222222222,0.222222222222,0.157894736842,19.0,iphone,24637.75,177394
8434,0,0,20150527,16896,0,1895,2,0.333333333333,0.333333333333,0.5625,16.0,iphone,4833.0,22685
1292,0,0,20150527,20958,0,1946,7,0.333333333333,0.333333333333,0.625,16.0,iphone,14004.6666667,105667
1852,0,0,20150527,48287,-1,69,3,0.133333333333,0.133333333333,0,0,iphone,5294.0,55566
1785,0,0,0,0,-1,0,1,0.155555555556,0.155555555556,0.5,2.0,iphone,0,205264
2381,0,0,20150527,25796,0,10638,5,0.422222222222,0.711111111111,0.785714285714,14.0,iphone,37231.0,174822
2934,0,0,20150527,10328,0,7666,12,0.444444444444,0.444444444444,0.405405405405,37.0,ipod,9313.36363636,113507
2337,0,0,20150527,58538,0,4286,1,0.511111111111,0.777777777778,0.75,20.0,iphone,0,62825
8119,0,0,20150527,43970,0,2744,6,0.444444444444,0.444444444444,0.571428571429,21.0,ipod,7812.0,83801
6157,0,0,20150527,45695,0,4070,12,0.555555555556,0.888888888889,0.6,25.0,iphone,7211.18181818,125577
2799,0,0,20150527,18717,0,9555,17,0.622222222222,0.733333333333,0.674698795181,83.0,iphone,10680.75,190312
8927,0,0,20150527,48352,1,3281,7,0.4,0.4,0.714285714286,35.0,ipad,14828.1666667,137425
2948,0,0,20150527,84298,-1,308,1,0.155555555556,0.222222222222,1.0,2.0,ipod,0,84607
4536,0,0,0,0,-1,0,1,0.155555555556,0.155555555556,0,0,ipad,0,220005
2728,0,0,0,0,-1,0,1,0.133333333333,0.133333333333,0.625,8.0,ipad,0,44283
4891,0,0,0,0,-1,0,1,0.133333333333,0.133333333333,0,0,ipad,0,210529
8374,0,0,20150526,87739,0,2909,3,0.288888888889,0.355555555556,0.769230769231,13.0,iphone,65350.5,219028
516,0,0,0,0,-1,0,1,0,0.444444444444,0,0,iphone,0,4850
2864,0,0,0,0,-1,0,1,0.133333333333,0.133333333333,1.0,1.0,ipad,0,89349
787,0,0,20150527,2574,0,2476,2,0.444444444444,0.666666666667,0.846153846154,13.0,ipad,4665.0,5051
2178,0,0,20150527,45756,0,621,4,0.222222222222,0.222222222222,0.375,8.0,iphone,272.333333333,46491
5997,0,0,0,0,-1,0,1,0.155555555556,0.155555555556,1.0,2.0,iphone,0,202992
4900,0,0,0,0,-1,0,1,0.133333333333,0.133333333333,0,0,iphone,0,208577
4262,0,0,0,0,0,0,1,0.222222222222,0.222222222222,0.75,4.0,ipad,0,258969
27,0,0,0,0,-1,0,1,0.133333333333,0.133333333333,1.0,1.0,iphone,0,258103
8818,0,0,20150527,6027,-1,5343,9,0.177777777778,0.177777777778,0.130434782609,23.0,iphone,22566.875,186919
4358,0,0,0,0,0,0,1,0.288888888889,0.288888888889,0.857142857143,7.0,iphone,0,196253
5351,0,0,20150526,164202,0,2977,6,0.444444444444,0.444444444444,0.681818181818,22.0,ipad,6843.4,198603
8634,0,0,20150526,120303,0,5653,5,0.288888888889,0.333333333333,0.155172413793,58.0,ipad,20088.0,200716
3679,0,0,20150527,71,1,4506,8,0.311111111111,0.4,0.7,10.0,iphone,28589.1428571,201430
3656,0,0,20150526,107298,-1,13,1,0.133333333333,0.177777777778,0,0,ipad,0,107312
8127,0,0,0,0,-1,0,1,0.133333333333,0.133333333333,1.0,1.0,ipad,0,143143
5005,0,0,0,0,0,0,1,0.177777777778,0.177777777778,0.6,5.0,iphone,0,137780
1430,0,0,0,0,-1,0,1,0.133333333333,0.133333333333,0,0,ipad,0,16643
2503,0,0,20150527,73267,0,3774,10,0.4,0.422222222222,0.485714285714,35.0,iphone,17955.0,162024
2687,0,0,20150527,14708,1,6049,19,0.622222222222,0.711111111111,0.436363636364,55.0,iphone,4564.0,82218
5898,0,0,20150527,29615,0,3999,13,0.444444444444,0.444444444444,0.52380952381,21.0,iphone,8088.66666667,127567
3704,0,0,20150527,12509,0,10502,13,0.888888888889,1.11111111111,0.5,54.0,iphone,14737.4166667,190012
5510,0,0,20150527,39462,-1,1323,4,0.155555555556,0.222222222222,0.0909090909091,11.0,ipad,49382.0,188639
9975,0,0,0,0,-1,0,1,0.155555555556,0.155555555556,0,0,iphone,0,105008
7750,0,0,0,0,0,0,1,0.288888888889,0.288888888889,0.777777777778,9.0,ipod,0,200367
3339,0,0,20150527,41781,-1,718,18,0.177777777778,0.177777777778,0,0,iphone,1687.29411765,70469
3625,0,0,0,0,-1,0,1,0.133333333333,0.133333333333,0.666666666667,3.0,iphone,0,38991
9866,0,0,0,0,-1,0,1,0.133333333333,0.133333333333,0,0,ipad,0,204065
6249,0,0,0,0,-1,0,1,0.155555555556,0.155555555556,0.333333333333,3.0,iphone,0,246440
5527,0,0,20150526,167086,0,294,1,0.155555555556,0.155555555556,1.0,2.0,ipad,0,167381
4416,0,0,20150527,52759,-1,225,2,0.133333333333,0.133333333333,0.25,4.0,iphone,199102.0,251992
439,0,0,20150527,10865,0,5604,3,0.444444444444,0.555555555556,0.846153846154,13.0,iphone,7070.5,26501
2128,0,0,20150526,144050,0,3260,3,0.511111111111,0.511111111111,0.75,16.0,iphone,36030.5,215652
8039,0,0,20150527,17643,0,2217,4,0.222222222222,0.444444444444,0.666666666667,6.0,iphone,51332.6666667,171774
5485,0,0,0,0,-1,0,1,0.133333333333,0.133333333333,1.0,1.0,iphone,0,168359
5418,0,0,20150527,30707,0,2503,15,0.644444444444,0.644444444444,0.464285714286,28.0,iphone,5149.0,102748
182,0,0,20150527,7434,1,2373,3,0.333333333333,0.333333333333,0.875,8.0,ipad,2149.0,12169
9465,0,0,0,0,-1,0,1,0.133333333333,0.133333333333,0,0,ipad,0,192915
6596,0,0,20150526,144530,0,4000,4,0.222222222222,0.222222222222,0.571428571429,7.0,iphone,15818.6666667,194475
7953,0,0,20150527,6016,0,4039,6,0.444444444444,0.666666666667,0.647058823529,17.0,ipad,3094.0,21599
6825,0,0,20150527,21808,0,3453,6,0.4,0.444444444444,0.347826086957,23.0,ipod,35545.8,201329
3413,0,0,20150526,101166,0,5645,13,0.444444444444,0.444444444444,0.424242424242,33.0,ipad,7699.83333333,193566
3178,0,0,20150526,90755,0,1357,8,0.355555555556,0.355555555556,0.642857142857,14.0,iphone,12029.0,173231
8764,0,0,0,0,0,0,1,0.222222222222,0.222222222222,0.428571428571,7.0,ipod,0,227078
9552,0,0,20150526,87193,0,411,2,0.177777777778,0.466666666667,0.666666666667,3.0,ipad,49.0,87627
5528,0,0,20150526,108007,0,652,2,0.266666666667,0.355555555556,0.75,8.0,iphone,8549.0,108660
9386,0,0,20150526,143024,0,2198,4,0.333333333333,0.333333333333,0.75,12.0,iphone,40917.0,246720
4909,0,0,20150525,184021,0,145,2,0.177777777778,0.177777777778,0.333333333333,6.0,iphone,10206.0,184167
3146,0,0,0,0,-1,0,1,0.133333333333,0.133333333333,0,0,iphone,0,48363
8959,0,0,0,0,-1,0,1,0,0,0,0,ipad,0,108708
3519,0,0,20150526,148618,0,668,3,0.222222222222,0.222222222222,0.75,4.0,iphone,24681.5,177424
74,0,0,20150527,24456,0,30549,17,1.11111111111,1.11111111111,0.686046511628,86.0,iphone,13354.6875,239361
7009,0,0,20150526,168151,1,446,3,0.266666666667,0.266666666667,0.571428571429,7.0,iphone,764.0,169213
8782,0,0,0,0,0,0,1,0.177777777778,0.177777777778,0.5,4.0,iphone,0,30452
8938,0,0,20150525,211719,-1,367,2,0.177777777778,0.177777777778,0.5,4.0,iphone,2341.0,212087
7193,0,0,20150527,81812,0,2364,7,0.4,0.444444444444,0.866666666667,15.0,iphone,6195.16666667,119212
5578,0,0,20150527,45649,-1,52,2,0.133333333333,0.133333333333,0,0,iphone,86.0,45702
8611,0,0,20150525,191155,0,2023,5,0.4,0.4,0.9375,16.0,ipad,20878.5,197399
9908,0,0,20150525,243896,-1,80,2,0.155555555556,0.155555555556,0.333333333333,3.0,iphone,81056.0,243977
5339,0,0,20150526,94296,0,3192,14,0.488888888889,0.488888888889,0.789473684211,19.0,iphone,2704.30769231,130469
2465,0,0,20150527,9876,0,3383,6,0.222222222222,0.555555555556,0.571428571429,7.0,iphone,22230.6,121594
7546,0,0,20150526,130575,0,573,2,0.444444444444,0.444444444444,0.823529411765,17.0,ipad,1177.0,131149
2279,0,0,20150526,110510,-1,90,2,0.133333333333,0.133333333333,0.5,2.0,ipad,516.0,110601
5128,0,0,20150525,184044,0,564,2,0.222222222222,0.222222222222,1.0,3.0,iphone,406.0,184634
5571,0,0,0,0,1,0,1,0.222222222222,0.222222222222,0.6,5.0,ipad,0,221929
9049,0,0,0,0,0,0,1,0.222222222222,0.222222222222,1.0,3.0,iphone,0,137911
9749,0,0,0,0,-1,0,1,0.155555555556,0.155555555556,0.333333333333,3.0,iphone,0,211207
9353,0,0,20150527,2032,0,27513,11,1.0,1.11111111111,0.559633027523,109.0,iphone,16921.0,173264
6928,0,0,0,0,-1,0,1,0.155555555556,0.155555555556,1.0,2.0,iphone,0,188874
8642,0,0,20150527,47033,-1,154,2,0.133333333333,0.133333333333,1.0,1.0,iphone,23175.0,47188
1990,0,0,20150527,26469,0,36073,13,0.8,0.8,0.435483870968,124.0,ipad,15580.0833333,213955
3615,0,0,0,0,-1,0,1,0.177777777778,0.177777777778,0.333333333333,3.0,iphone,0,228243
6650,0,0,20150525,186342,0,714,2,0.177777777778,0.288888888889,0.4,5.0,iphone,32028.0,218780
7791,0,0,0,0,0,0,1,0.2,0.2,1.0,4.0,iphone,0,194094
3330,0,0,20150526,95079,0,1916,4,0.444444444444,0.511111111111,0.75,20.0,ipod,7027.33333333,117605
9649,0,0,0,0,0,0,1,0.266666666667,0.266666666667,1.0,5.0,iphone,0,215230
6791,0,0,20150527,58363,0,4094,11,0.488888888889,0.511111111111,0.8,20.0,iphone,17071.9,229250
2139,0,0,20150525,207710,0,81,2,0.177777777778,0.177777777778,0.5,4.0,iphone,3020.0,207792
5483,0,0,20150527,3806,0,5146,3,0.466666666667,0.466666666667,0.8125,16.0,iphone,118725.0,241258
1940,0,0,20150527,16037,0,2570,6,0.4,0.4,0.842105263158,19.0,ipad,33850.4,185508
6605,0,0,0,0,0,0,1,0.2,0.2,1.0,4.0,iphone,0,198407
2900,0,0,0,0,0,0,1,0.177777777778,0.177777777778,1.0,3.0,ipad,0,219775
522,0,0,20150527,31657,0,931,1,0.266666666667,0.333333333333,1.0,6.0,iphone,0,32589
5082,0,0,20150527,77625,0,897,5,0.288888888889,0.288888888889,0.777777777778,9.0,iphone,2123.0,85911
456,0,0,20150526,166618,0,638,2,0.288888888889,0.288888888889,0.833333333333,6.0,ipad,82680.0,167257
2236,0,0,20150527,13982,0,41918,20,0.888888888889,0.888888888889,0.550561797753,89.0,ipad,9406.84210526,193488
4433,0,0,0,0,1,0,1,0.288888888889,0.288888888889,0.583333333333,12.0,iphone,0,229251
5555,0,0,20150527,32244,0,41552,25,1.11111111111,1.11111111111,0.450980392157,102.0,iphone,8565.875,237946
6906,0,0,20150525,178663,0,7019,8,0.888888888889,0.888888888889,0.491228070175,57.0,iphone,4303.85714286,202753
9684,0,0,20150526,165151,-1,145,2,0.155555555556,0.155555555556,0.5,2.0,iphone,43838.0,165297
5075,0,0,20150525,181439,0,3626,5,0.511111111111,0.511111111111,0.558823529412,34.0,iphone,27393.25,206042
8017,0,0,0,0,-1,0,1,0.155555555556,0.155555555556,0.2,5.0,ipad,0,189868
1652,0,0,0,0,-1,0,1,0,0,0,0,iphone,0,206708
3359,0,0,20150527,2069,1,200,3,0.444444444444,0.511111111111,0.888888888889,9.0,iphone,142.5,2319
1866,0,0,0,0,-1,0,1,0.133333333333,0.133333333333,1.0,1.0,ipad,0,249388
7268,0,0,0,0,0,0,1,0.155555555556,0.155555555556,0.5,4.0,iphone,0,96091
1758,0,0,20150526,135185,0,1171,1,0.222222222222,0.444444444444,1.0,3.0,iphone,0,136357
9232,0,0,20150527,8579,0,7194,29,0.666666666667,0.666666666667,0.555555555556,45.0,iphone,7419.21428571,205270
1513,0,0,20150525,175576,-1,3,2,0.133333333333,0.133333333333,1.0,1.0,iphone,32.0,175580
2835,0,0,20150526,96469,0,954,2,0.288888888889,0.444444444444,0.7,10.0,ipad,120205.0,216687
1408,0,0,0,0,1,0,1,0.155555555556,0.155555555556,1.0,2.0,iphone,0,16614
5693,0,0,20150527,86319,-1,3213,7,0.177777777778,0.177777777778,0.0975609756098,41.0,ipad,14126.3333333,171143
4916,0,0,0,0,0,0,1,0.355555555556,0.355555555556,0.9,10.0,iphone,0,98373
2896,0,0,0,0,-1,0,1,0,0,0,0,iphone,0,24874
2155,0,0,20150527,32731,-1,199,1,0.133333333333,0.155555555556,1.0,1.0,iphone,0,32931
5367,0,0,0,0,0,0,1,0.266666666667,0.266666666667,0.6,10.0,ipad,0,259133
6422,0,0,20150527,17956,-1,273,2,0.133333333333,0.133333333333,1.0,1.0,ipad,551.0,18230
5522,0,0,20150527,6698,0,6688,9,0.222222222222,0.222222222222,1.0,3.0,iphone,20475.75,170510
9717,0,0,0,0,0,0,1,0.222222222222,0.222222222222,0.6,5.0,iphone,0,92903
3059,0,0,20150526,92677,0,2451,8,0.4,0.4,0.47619047619,21.0,iphone,11185.8571429,162273
3858,0,0,20150527,2023,-1,390,2,0.155555555556,0.4,1.0,2.0,ipad,578.0,2776
3173,0,0,20150527,16031,1,7551,11,0.466666666667,0.555555555556,0.611111111111,18.0,iphone,18380.7,200852
1481,0,0,0,0,0,0,1,0.222222222222,0.222222222222,1.0,3.0,ipad,0,191275
2334,0,0,0,0,0,0,1,0.155555555556,0.155555555556,0.666666666667,3.0,iphone,0,172320
9620,0,0,20150525,220379,0,4369,3,0.444444444444,0.444444444444,0.545454545455,22.0,iphone,3602.0,225540
4773,0,0,20150527,29626,0,1007,4,0.288888888889,0.444444444444,1.0,7.0,iphone,1014.33333333,32671
8103,0,0,20150527,78094,1,3228,4,0.444444444444,0.511111111111,0.923076923077,13.0,iphone,994.0,81859
8429,0,0,20150526,92290,0,97,2,0.2,0.2,0.5,6.0,ipad,29207.0,92388
6119,0,0,20150525,186098,0,862,2,0.222222222222,0.222222222222,0.555555555556,9.0,iphone,5765.0,186961
9149,0,0,0,0,0,0,1,0.311111111111,0.311111111111,0.8,15.0,iphone,0,186610
1978,0,0,20150525,199243,0,205,2,0.222222222222,0.222222222222,0.75,4.0,iphone,651.0,199449
1791,0,0,20150527,21593,0,1940,2,0.288888888889,0.4,0.571428571429,21.0,iphone,2477.0,24386
5022,0,0,20150525,194504,-1,3,2,0.133333333333,0.133333333333,0,0,iphone,23.0,194508
9269,0,0,20150527,3039,0,4470,5,0.377777777778,0.4,0.5,28.0,ipad,23443.0,97844
2397,0,0,20150527,49111,0,4014,6,0.444444444444,0.444444444444,0.4375,32.0,ipad,35290.6,223070
8061,0,0,20150527,72775,-1,138,1,0.133333333333,0.222222222222,1.0,1.0,iphone,0,72914
1650,0,0,20150527,16592,1,12621,12,0.333333333333,0.333333333333,0.28,25.0,iphone,2562.54545455,44797
9367,0,0,0,0,0,0,1,0.155555555556,0.155555555556,1.0,2.0,ipad,0,24549
7980,0,0,0,0,-1,0,1,0.133333333333,0.133333333333,0,0,ipad,0,87667
3439,0,0,0,0,-1,0,1,0,0,0,0,ipod,0,37327
3336,0,0,20150527,38210,0,3321,5,0.222222222222,0.222222222222,0.125,24.0,iphone,31215.0,163557
6885,0,0,0,0,0,0,1,0.222222222222,0.222222222222,1.0,3.0,ipad,0,100846
4859,0,0,20150525,249268,-1,95,1,0.133333333333,0.333333333333,1.0,1.0,iphone,0,249364
2400,0,0,20150525,198329,-1,244,1,0.155555555556,0.155555555556,0.5,2.0,iphone,0,198574
7204,0,0,0,0,-1,0,1,0.133333333333,0.133333333333,1.0,1.0,ipad,0,193910
8424,0,0,0,0,0,0,1,0.2,0.2,0.8,5.0,iphone,0,249958
6415,0,0,20150526,168920,0,4710,2,0.222222222222,0.222222222222,0.606060606061,33.0,ipad,6086.0,178025
2658,0,0,20150525,198999,0,306,3,0.266666666667,0.266666666667,0.625,8.0,ipad,8404.5,199313
2852,20.0,2,20150527,2086,0,7008,22,0.777777777778,0.888888888889,0.41935483871,62.0,iphone,7419.19047619,158830
7332,0,0,0,0,-1,0,1,0.155555555556,0.155555555556,0.5,2.0,iphone,0,170769
5775,0,0,20150526,99017,0,852,1,0.266666666667,0.266666666667,0.6,10.0,iphone,0,99870
1964,0,0,20150526,166387,-1,70,2,0.133333333333,0.133333333333,0,0,iphone,70070.0,166458
2167,0,0,0,0,0,0,1,0.177777777778,0.177777777778,0.181818181818,11.0,iphone,0,116051
5923,0,0,20150526,135762,0,1654,12,0.177777777778,0.177777777778,0.105263157895,19.0,ipad,8893.63636364,211999
4080,0,0,20150527,43250,0,1440,2,0.222222222222,0.222222222222,0.666666666667,3.0,ipad,63989.0,108176
7886,0,0,20150527,69080,0,2835,5,0.288888888889,0.333333333333,0.888888888889,9.0,ipad,36025.25,213446
8191,0,0,20150527,18732,0,271,1,0.155555555556,0.333333333333,1.0,2.0,iphone,0,19004
6320,0,0,0,0,0,0,1,0.266666666667,0.266666666667,0.555555555556,9.0,iphone,0,207483
218,0,0,20150526,149405,0,1332,2,0.222222222222,0.222222222222,0.1875,16.0,ipad,84912.0,150738
5713,0,0,20150527,56437,0,6990,8,0.444444444444,0.688888888889,0.578947368421,19.0,ipad,20810.7142857,202915
3804,0,0,20150527,18030,0,1665,9,0.311111111111,0.4,0.785714285714,14.0,iphone,22316.375,196698
1363,0,0,20150526,89772,-1,18,2,0.133333333333,0.133333333333,0,0,iphone,72.0,89791
4365,0,0,20150527,17228,0,3339,5,0.333333333333,0.333333333333,0.307692307692,26.0,iphone,28162.75,130274
6710,0,0,20150527,28394,0,3220,3,0.444444444444,0.444444444444,0.653846153846,26.0,iphone,26066.5,81067
5052,0,0,20150526,163712,1,378,2,0.177777777778,0.177777777778,0.5,4.0,iphone,1155.0,164091
8906,0,0,20150525,192693,0,1061,2,0.4,0.4,0.909090909091,11.0,iphone,46848.0,193755
6086,0,0,20150525,213635,-1,217,1,0.155555555556,0.177777777778,1.0,2.0,ipad,0,213853
628,0,0,0,0,-1,0,1,0.133333333333,0.133333333333,0.333333333333,3.0,ipad,0,208700
9648,0,0,0,0,0,0,1,0.177777777778,0.177777777778,0.75,4.0,ipad,0,73458
1485,0,0,20150527,31573,1,433,4,0.288888888889,0.311111111111,0.470588235294,17.0,ipod,68825.6666667,237810
5072,0,0,20150527,14951,0,2347,6,0.4,0.4,0.944444444444,18.0,ipad,36352.0,196951
9878,0,0,20150526,103390,-1,923,15,0.133333333333,0.133333333333,0.142857142857,7.0,iphone,8263.14285714,219036
8546,0,0,0,0,0,0,1,0.222222222222,0.222222222222,1.0,3.0,iphone,0,196849
3273,0,0,20150527,33071,0,5201,12,0.555555555556,0.888888888889,0.727272727273,22.0,iphone,18173.7272727,233005
7707,0,0,0,0,-1,0,1,0.155555555556,0.155555555556,0.5,2.0,iphone,0,203613
5982,0,0,20150527,39361,0,1086,3,0.222222222222,0.222222222222,1.0,3.0,iphone,2409.0,42795
2150,0,0,20150525,182546,-1,202,2,0.177777777778,0.177777777778,0.2,5.0,iphone,131598.0,182749
7045,0,0,0,0,0,0,1,0.177777777778,0.177777777778,0.5,4.0,iphone,0,252089
3949,0,0,0,0,0,0,1,0.177777777778,0.177777777778,0.666666666667,3.0,iphone,0,233561
5215,0,0,0,0,0,0,1,0.177777777778,0.177777777778,0.4,5.0,ipad,0,45512
6301,0,0,0,0,-1,0,1,0.133333333333,0.133333333333,0,0,iphone,0,184996
2065,0,0,20150527,74183,-1,57,1,0.133333333333,0.133333333333,0,0,iphone,0,74241
7048,0,0,20150525,252368,0,2568,2,0.355555555556,0.355555555556,0.6,15.0,iphone,172839.0,254937
4241,0,0,0,0,-1,0,1,0.133333333333,0.133333333333,1.0,1.0,iphone,0,144468
751,0,0,20150526,118499,-1,210,3,0.133333333333,0.133333333333,0,0,ipod,930.5,118930
